time(sec) temperature(C)
174600	6.091468
174900	6.087773
175200	6.084074
175500	6.080372
175800	6.076669
176100	6.072963
176400	6.06925
176700	6.065528
177000	6.061866
177300	6.058265
177600	6.054722
177900	6.051231
178200	6.047786
178500	6.044381
178800	6.041007
179100	6.037654
179400	6.034316
179700	6.03099
180000	6.02768
180300	6.024385
180600	6.021013
180900	6.017552
181200	6.013998
181500	6.010356
181800	6.006635
182100	6.002844
182400	5.998986
182700	5.995062
183000	5.991071
183300	5.987017
183600	5.982902
183900	5.978729
184200	5.974543
184500	5.970342
184800	5.966124
185100	5.961889
185400	5.957639
185700	5.953378
186000	5.949108
186300	5.94483
186600	5.940546
186900	5.936263
187200	5.931986
187500	5.927723
187800	5.92345
188100	5.91917
188400	5.914883
188700	5.910592
189000	5.906297
189300	5.902
189600	5.897702
189900	5.893402
190200	5.8891
190500	5.884798
190800	5.880494
191100	5.876189
191400	5.87203
191700	5.86802
192000	5.864155
192300	5.860433
192600	5.85685
192900	5.8534
193200	5.850073
193500	5.84686
193800	5.843753
194100	5.840747
194400	5.837843
194700	5.835039
195000	5.83185
195300	5.828293
195600	5.824387
195900	5.820154
196200	5.81562
196500	5.810804
196800	5.805732
197100	5.800432
197400	5.794923
197700	5.789225
198000	5.783355
198300	5.777327
198600	5.771622
198900	5.766255
199200	5.761222
199500	5.756529
199800	5.752176
200100	5.748156
200400	5.744462
200700	5.741084
201000	5.738008
201300	5.73523
201600	5.732745
201900	5.730546
202200	5.728282
202500	5.725976
202800	5.723649
203100	5.721325
203400	5.719028
203700	5.716762
204000	5.714562
204300	5.71247
204600	5.710521
204900	5.708764
205200	5.707244
205500	5.705999
205800	5.705041
206100	5.704377
206400	5.704013
206700	5.703958
207000	5.704222
207300	5.704812
207600	5.705769
207900	5.707138
208200	5.708953
208500	5.711231
208800	5.713976
209100	5.717184
209400	5.720851
209700	5.724935
210000	5.729398
210300	5.734216
210600	5.739371
210900	5.74484
211200	5.750596
211500	5.756608
211800	5.76285
212100	5.769307
212400	5.775971
212700	5.78283
213000	5.790196
213300	5.798116
213600	5.806621
213900	5.815694
214200	5.825299
214500	5.8354
214800	5.845968
215100	5.856977
215400	5.868409
215700	5.88022
216000	5.892368
216300	5.904814
216600	5.917175
216900	5.929442
217200	5.941622
217500	5.953757
217800	5.965895
218100	5.97807
218400	5.990312
218700	6.002639
219000	6.015059
219300	6.027503
219600	6.03989
219900	6.052168
220200	6.063956
220500	6.075294
220800	6.086227
221100	6.096748
221400	6.106841
221700	6.116509
222000	6.125791
222300	6.134734
222600	6.143382
222900	6.151721
223200	6.15973
223500	6.167399
223800	6.175181
224100	6.183185
224400	6.191483
224700	6.199991
225000	6.208581
225300	6.217152
225600	6.225667
225900	6.234127
226200	6.242543
226500	6.25092
226800	6.259258
227100	6.26756
227400	6.275457
227700	6.28291
228000	6.289907
228300	6.296478
228600	6.302668
228900	6.30852
229200	6.314017
229500	6.319129
229800	6.323845
230100	6.328205
230400	6.332269
230700	6.336083
231000	6.339587
231300	6.342788
231600	6.345689
231900	6.348275
232200	6.350528
232500	6.352443
232800	6.354021
233100	6.355268
233400	6.356195
233700	6.356794
234000	6.357052
234300	6.356966
234600	6.356747
234900	6.356384
235200	6.355872
235500	6.355214
235800	6.354424
236100	6.353513
236400	6.352475
236700	6.351298
237000	6.349975
237300	6.348511
237600	6.346915
237900	6.3452
238200	6.343235
238500	6.341017
238800	6.33855
239100	6.335844
239400	6.332915
239700	6.329777
240000	6.326447
240300	6.32294
240600	6.31927
240900	6.315438
241200	6.311441
241500	6.307277
241800	6.302967
242100	6.29852
242400	6.293947
242700	6.28925
243000	6.284432
243300	6.279493
243600	6.274446
243900	6.269305
244200	6.26408
244500	6.258774
244800	6.253385
245100	6.247912
245400	6.242457
245700	6.237021
246000	6.231604
246300	6.226211
246600	6.220845
246900	6.215511
247200	6.210203
247500	6.204916
247800	6.199647
248100	6.194397
248400	6.189169
248700	6.183966
249000	6.178813
249300	6.173717
249600	6.168677
249900	6.163685
250200	6.15873
250500	6.153804
250800	6.148904
251100	6.14403
251400	6.139183
251700	6.134363
252000	6.129573
252300	6.124811
252600	6.120219
252900	6.115789
253200	6.111517
253500	6.107401
253800	6.103441
254100	6.099636
254400	6.09598
254700	6.092465
255000	6.089084
255300	6.08583
255600	6.082697
255900	6.07968
256200	6.076651
256500	6.073608
256800	6.07055
257100	6.067477
257400	6.06439
257700	6.061291
258000	6.058177
258300	6.055044
258600	6.051892
258900	6.048719
259200	6.045529
259500	6.042321
259800	6.039285
260100	6.036408
260400	6.033679
260700	6.031072
261000	6.028561
261300	6.02612
261600	6.023744
261900	6.021435
262200	6.019192
262500	6.017004
262800	6.014856
263100	6.012731
263400	6.010552
263700	6.008294
264000	6.005925
264300	6.003434
264600	6.00081
264900	5.99805
265200	5.995148
265500	5.992102
265800	5.98891
266100	5.985563
266400	5.98205
266700	5.978362
267000	5.974487
267300	5.970422
267600	5.966163
267900	5.961705
268200	5.957042
268500	5.95217
268800	5.947097
269100	5.941834
269400	5.936391
269700	5.93076
270000	5.924927
270300	5.918881
270600	5.912692
270900	5.906369
271200	5.899919
271500	5.893342
271800	5.886636
272100	5.879798
272400	5.872865
272700	5.865879
273000	5.85887
273300	5.851849
273600	5.844816
273900	5.837767
274200	5.830784
274500	5.82389
274800	5.817094
275100	5.810394
275400	5.803778
275700	5.797231
276000	5.79075
276300	5.784331
276600	5.777971
276900	5.771652
277200	5.765356
277500	5.759067
277800	5.752755
278100	5.746431
278400	5.740103
278700	5.733785
279000	5.727485
279300	5.72121
279600	5.714973
279900	5.70879
280200	5.702669
280500	5.696619
280800	5.690644
281100	5.684747
281400	5.678865
281700	5.673015
282000	5.66721
282300	5.661478
282600	5.655848
282900	5.650336
283200	5.644964
283500	5.639749
283800	5.634699
284100	5.629828
284400	5.625149
284700	5.620665
285000	5.616533
285300	5.612769
285600	5.609369
285900	5.606348
286200	5.603711
286500	5.601448
286800	5.599543
287100	5.597974
287400	5.596714
287700	5.595757
288000	5.595101
288300	5.594733
288600	5.594651
288900	5.594885
289200	5.595445
289500	5.596319
289800	5.597481
290100	5.598904
290400	5.600573
290700	5.602475
291000	5.604596
291300	5.606938
291600	5.609506
291900	5.612296
292200	5.615347
292500	5.618674
292800	5.622278
293100	5.626163
293400	5.630326
293700	5.634759
294000	5.639457
294300	5.644414
294600	5.64962
294900	5.65507
295200	5.660758
295500	5.666675
295800	5.672675
296100	5.678732
296400	5.68483
296700	5.69098
297000	5.697201
297300	5.7035
297600	5.709958
297900	5.716647
298200	5.723602
298500	5.730858
298800	5.738432
299100	5.746316
299400	5.754592
299700	5.763287
300000	5.7724
300300	5.781897
300600	5.791731
300900	5.801858
301200	5.812273
301500	5.822977
301800	5.833962
302100	5.845198
302400	5.856648
302700	5.868282
303000	5.880056
303300	5.891927
303600	5.903865
303900	5.915806
304200	5.927691
304500	5.939492
304800	5.95121
305100	5.962861
305400	5.974461
305700	5.985996
306000	5.997454
306300	6.008827
306600	6.020156
306900	6.031497
307200	6.042887
307500	6.054189
307800	6.065262
308100	6.076026
308400	6.086381
308700	6.09627
309000	6.105683
309300	6.114724
309600	6.123512
309900	6.132133
310200	6.140404
310500	6.148344
310800	6.15598
311100	6.163354
311400	6.17051
311700	6.177483
312000	6.184268
312300	6.190853
312600	6.197239
312900	6.203405
313200	6.209339
313500	6.215041
313800	6.220638
314100	6.226062
314400	6.231274
314700	6.236194
315000	6.240759
315300	6.244941
315600	6.248799
315900	6.25241
316200	6.255836
316500	6.2591
316800	6.262207
317100	6.265166
317400	6.267873
317700	6.270288
318000	6.272396
318300	6.27425
318600	6.275913
318900	6.277436
319200	6.278833
319500	6.280108
319800	6.281265
320100	6.282252
320400	6.283022
320700	6.283554
321000	6.283874
321300	6.284026
321600	6.284049
321900	6.283953
322200	6.28374
322500	6.283412
322800	6.282995
323100	6.282515
323400	6.281992
323700	6.281432
324000	6.280832
324300	6.280194
324600	6.279517
324900	6.278805
325200	6.278062
325500	6.277276
325800	6.276434
326100	6.275531
326400	6.274553
326700	6.273489
327000	6.272336
327300	6.271104
327600	6.269807
327900	6.268459
328200	6.267076
328500	6.265672
328800	6.264258
329100	6.262834
329400	6.261398
329700	6.259947
330000	6.258488
330300	6.257027
330600	6.25557
330900	6.254132
331200	6.252727
331500	6.251362
331800	6.250057
332100	6.2488
332400	6.247581
332700	6.246395
333000	6.245239
333300	6.244112
333600	6.243015
333900	6.241948
334200	6.240913
334500	6.239913
334800	6.238955
335100	6.238042
335400	6.237112
335700	6.236162
336000	6.235191
336300	6.234193
336600	6.233159
336900	6.232088
337200	6.230981
337500	6.229842
337800	6.228676
338100	6.227484
338400	6.226264
338700	6.225016
339000	6.223838
339300	6.222739
339600	6.221725
339900	6.220794
340200	6.219941
340500	6.219161
340800	6.218446
341100	6.217788
341400	6.217182
341700	6.216619
342000	6.216094
342300	6.2156
342600	6.215071
342900	6.214506
343200	6.213905
343500	6.213273
343800	6.212617
344100	6.21194
344400	6.211245
344700	6.210531
345000	6.209798
345300	6.209042
345600	6.208258
345900	6.207442
346200	6.206555
346500	6.205599
346800	6.204577
347100	6.203488
347400	6.20233
347700	6.201102
348000	6.199807
348300	6.198444
348600	6.197017
348900	6.195528
349200	6.193979
349500	6.192372
349800	6.19071
350100	6.188992
350400	6.18722
350700	6.185394
351000	6.183518
351300	6.181595
351600	6.179627
351900	6.17762
352200	6.175573
352500	6.173487
352800	6.171355
353100	6.169178
353400	6.166957
353700	6.164698
354000	6.162402
354300	6.160069
354600	6.157695
354900	6.155279
355200	6.152822
355500	6.150329
355800	6.147802
356100	6.145243
356400	6.14265
356700	6.140022
357000	6.137335
357300	6.134587
357600	6.131781
357900	6.128919
358200	6.126006
358500	6.123048
358800	6.12005
359100	6.117019
359400	6.11396
359700	6.110876
360000	6.107767
360300	6.104635
360600	6.101475
360900	6.098289
361200	6.09508
361500	6.091853
361800	6.088615
362100	6.085368
362400	6.082115
362700	6.078855
363000	6.07559
363300	6.07232
363600	6.069047
363900	6.065772
364200	6.06251
364500	6.059267
364800	6.056046
365100	6.052846
365400	6.049665
365700	6.046502
366000	6.043356
366300	6.040225
366600	6.037109
366900	6.034007
367200	6.030921
367500	6.027848
367800	6.024742
368100	6.021609
368400	6.018455
368700	6.015291
369000	6.012129
369300	6.008977
369600	6.005842
369900	6.002728
370200	5.99964
370500	5.996581
370800	5.993558
371100	5.990573
371400	5.987714
371700	5.984982
372000	5.982376
372300	5.979892
372600	5.977524
372900	5.975267
373200	5.973116
373500	5.971065
373800	5.96911
374100	5.967256
374400	5.965511
374700	5.963879
375000	5.962401
375300	5.961071
375600	5.959878
375900	5.95883
376200	5.957936
376500	5.957198
376800	5.956614
377100	5.956175
377400	5.95587
377700	5.955695
378000	5.955647
378300	5.955719
378600	5.955907
378900	5.956218
379200	5.956654
379500	5.957204
379800	5.957853
380100	5.958587
380400	5.959382
380700	5.960218
381000	5.961077
381300	5.961964
381600	5.962886
381900	5.96385
382200	5.964884
382500	5.966006
382800	5.967222
383100	5.968548
383400	5.969994
383700	5.971566
384000	5.973285
384300	5.975173
384600	5.977243
384900	5.979474
385200	5.981837
385500	5.984308
385800	5.986785
386100	5.989233
386400	5.991629
386700	5.993992
387000	5.996355
387300	5.998742
387600	6.001181
387900	6.00369
388200	6.006278
388500	6.008936
388800	6.011649
389100	6.014404
389400	6.017351
389700	6.020493
390000	6.023828
390300	6.027332
390600	6.030976
390900	6.03474
391200	6.038591
391500	6.042502
391800	6.046455
392100	6.050426
392400	6.054393
392700	6.058346
393000	6.062431
393300	6.066655
393600	6.071023
393900	6.07555
394200	6.080249
394500	6.08513
394800	6.090233
395100	6.0956
395400	6.101264
395700	6.107224
396000	6.113467
396300	6.119979
396600	6.126606
396900	6.133335
397200	6.140161
397500	6.147048
397800	6.153952
398100	6.160841
398400	6.167705
398700	6.174545
399000	6.181369
399300	6.188191
399600	6.195055
399900	6.20198
400200	6.209674
400500	6.218124
400800	6.227302
401100	6.237128
401400	6.247498
401700	6.25831
402000	6.269466
402300	6.280876
402600	6.292461
402900	6.304124
403200	6.31577
403500	6.327314
403800	6.33793
404100	6.347606
404400	6.35636
404700	6.364218
405000	6.371216
405300	6.377403
405600	6.382883
405900	6.38777
406200	6.392155
406500	6.396087
406800	6.399596
407100	6.402703
407400	6.405538
407700	6.408084
408000	6.41033
408300	6.412285
408600	6.413965
408900	6.415385
409200	6.416548
409500	6.417453
409800	6.418099
410100	6.418505
410400	6.418692
410700	6.418676
411000	6.418379
411300	6.417819
411600	6.417009
411900	6.415952
412200	6.414649
412500	6.41311
412800	6.411364
413100	6.409444
413400	6.407376
413700	6.405175
414000	6.402848
414300	6.400401
414600	6.397851
414900	6.395223
415200	6.392535
415500	6.389785
415800	6.386958
416100	6.384046
416400	6.381021
416700	6.377854
417000	6.37453
417300	6.371104
417600	6.367641
417900	6.364188
418200	6.360731
418500	6.357251
418800	6.35373
419100	6.350159
419400	6.346531
419700	6.342847
420000	6.339077
420300	6.335195
420600	6.331184
420900	6.327099
421200	6.323006
421500	6.318952
421800	6.315006
422100	6.311148
422400	6.307357
422700	6.303616
423000	6.299914
423300	6.296243
423600	6.292637
423900	6.289131
424200	6.285746
424500	6.282453
424800	6.279218
425100	6.276012
425400	6.272774
425700	6.269522
426000	6.266269
426300	6.262973
426600	6.259582
426900	6.256065
427200	6.252435
427500	6.248716
427800	6.244931
428100	6.241143
428400	6.237409
428700	6.233763
429000	6.230213
429300	6.226644
429600	6.222987
429900	6.219326
430200	6.215763
430500	6.212363
430800	6.209084
431100	6.205863
431400	6.202652
431700	6.199407
432000	6.196098
432300	6.192714
432600	6.189279
432900	6.18589
433200	6.182612
433500	6.179435
433800	6.176323
434100	6.173246
434400	6.170123
434700	6.166883
435000	6.163484
435300	6.159955
435600	6.156342
435900	6.152681
436200	6.148998
436500	6.145294
436800	6.14157
437100	6.137845
437400	6.134141
437700	6.130471
438000	6.126799
438300	6.123084
438600	6.119301
438900	6.115458
439200	6.111577
439500	6.107675
439800	6.103842
440100	6.100061
440400	6.096318
440700	6.092633
441000	6.08903
441300	6.085523
441600	6.082107
441900	6.078772
442200	6.075509
442500	6.072295
442800	6.069112
443100	6.065949
443400	6.062835
443700	6.059792
444000	6.056835
444300	6.053968
444600	6.051185
444900	6.048483
445200	6.045866
445500	6.043339
445800	6.040905
446100	6.038554
446400	6.03627
446700	6.034047
447000	6.03185
447300	6.0297
447600	6.027616
447900	6.02562
448200	6.023731
448500	6.021962
448800	6.020312
449100	6.018777
449400	6.017353
449700	6.016025
450000	6.01478
450300	6.013607
450600	6.012421
450900	6.011234
451200	6.010059
451500	6.008901
451800	6.007756
452100	6.006627
452400	6.005516
452700	6.004427
453000	6.003363
453300	6.00233
453600	6.001331
453900	6.00037
454200	5.99943
454500	5.998514
454800	5.997624
455100	5.996768
455400	5.995952
455700	5.99518
456000	5.994456
456300	5.993784
456600	5.993164
456900	5.992598
457200	5.992089
457500	5.991634
457800	5.9913
458100	5.991089
458400	5.991002
458700	5.991035
459000	5.991182
459300	5.991438
459600	5.991795
459900	5.992243
460200	5.992776
460500	5.993386
460800	5.994071
461100	5.994827
461400	5.995643
461700	5.996518
462000	5.997449
462300	5.998448
462600	5.999527
462900	6.000695
463200	6.001956
463500	6.003311
463800	6.004761
464100	6.006302
464400	6.007934
464700	6.009653
465000	6.011314
465300	6.012928
465600	6.014501
465900	6.016043
466200	6.017563
